user-id,location,age
145619,middletown connecticut usa,36.0
145737,elmhurst illinois usa,40.0
145959,sault ste marie ontario,42.0
146026,anthem arizona usa,25.0
146078,augusta georgia,42.0
146081,covington louisiana usa,40.0
146083,madison alabama usa,29.0
146175,orlando florida usa,27.0
146197,florissant missouri usa,39.0
146207,lubbock texas usa,36.0
146230,bourbonnais ,49.0
146266,tuscola illinois usa,48.0
146279,camdenton missouri usa,42.0
146298,strasbourg alsace france,25.0
146319,swarthmore pennsylvania usa,37.0
146345,seattle washington usa,47.0
146386,palmdale california usa,14.0
146564,bardstown kentucky usa,43.0
146573,tucson arizona usa,45.0
146722,sindelfingen badenwuerttemberg germany,28.0
146734,pasadena california usa,37.0
146784,stafford springs connecticut usa,21.0
146888,santa rosa california usa,35.0
146890,carlsbad california usa,64.0
146932,miami florida usa,30.0
147045,saint paul minnesota usa,28.0
147141,portland oregon usa,21.0
147156,redhill surrey united kingdom,42.0
147164,mount vernon new york usa,45.0
147166,london england united kingdom,38.0
147218,douglasville georgia usa,33.0
147224,mechanicsburg pennsylvania usa,41.0
147249,west covina california usa,18.0
147396,san francisco california usa,34.0
147414,central wisconsin usa,42.0
147420,cassadaga new york usa,53.0
147451,herne bay england united kingdom,37.0
147475,lexington kentucky usa,57.0
147678,austin texas usa,36.0
147686,farmingdale new york usa,34.0
147687,cary north carolina usa,17.0
147688,hot springs arkansas usa,45.0
147752,downers grove illinois usa,27.0
147764,honolulu hawaii usa,29.0
147803,birmingham england united kingdom,64.0
147839,mokena illinois usa,47.0
147900,pocomoke city maryland usa,32.0
147978,fort worth texas usa,37.0
148121,atlanta georgia usa,34.0
148124,somerville massachusetts usa,26.0
148154,madrid madrid spain,23.0
148157,durham north carolina usa,43.0
148191,portland oregon usa,42.0
148199,toronto ontario canada,50.0
148263,washington illinois usa,34.0
148314,calgary alberta canada,29.0
148365,intercession city florida usa,52.0
148590,thunder bay ontario canada,49.0
148607,sweet home oregon usa,46.0
148662,taft california usa,25.0
148695,palm desert california usa,26.0
148731,calgary alberta canada,17.0
148744,campbellsport wisconsin usa,67.0
148798,webster florida usa,54.0
148847,webster new york usa,34.0
148898,holiday florida usa,24.0
148934,brooklyn new york usa,31.0
148966,barstow california usa,35.0
149043,sonoma california usa,55.0
149069,struthers ohio usa,30.0
149071,nekoosa wisconsin usa,49.0
149084,germantown maryland usa,32.0
149259,staten island new york usa,49.0
149267,winter park florida usa,34.0
149484,harrison township michigan usa,23.0
149510,berlin berlin germany,41.0
149647,madrid madrid spain,27.0
149690,logan city queensland australia,35.0
149725,mainz rheinlandpfalz germany,33.0
149792,san diego california usa,61.0
149802,bethlehem connecticut usa,33.0
149893,apo new york,25.0
149907,hendersonville north carolina usa,42.0
149908,hull england united kingdom,29.0
149927,wodonga victoria australia,31.0
149934,chicago illinois usa,44.0
150067,akron ohio usa,29.0
150088,buffalo new york usa,29.0
150124,york nebraska usa,30.0
150221,fairhope alabama usa,55.0
150275,dunedin otago new zealand,66.0
150316,olive branch mississippi usa,55.0
150468,running springs california usa,37.0
150498,cumberland maryland usa,38.0
150554,roanoke virginia usa,15.0
150561,bodegraven zuidholland netherlands,33.0
150627,sacramento california usa,24.0
150656,leeds england united kingdom,32.0
150657,catskill new york usa,26.0
150661,scottsdale arizona usa,36.0
150663,nightsky oregon usa,24.0
150697,moorefield ontario canada,41.0
150767,bethany connecticut usa,56.0
150799,los angeles california usa,38.0
150814,greenwood south carolina usa,42.0
150896,vancouver washington usa,30.0
150942,lancaster pennsylvania usa,39.0
150968,manchester new hampshire usa,47.0
150973,danville pennsylvania usa,38.0
150979,greencastle pennsylvania usa,34.0
151043,nacogdoches texas usa,20.0
151063,san antonio texas usa,70.0
151068,melbourne vic australia,28.0
151086,atlanta georgia usa,39.0
151098,appalachia virginia usa,38.0
151107,minneapolis minnesota usa,39.0
151122,olympia washington usa,42.0
151234,terrace bay ontario canada,40.0
151269,weybridge england united kingdom,31.0
151312,des plaines illinois usa,38.0
151405,thermal california usa,15.0
151420,zaragoza aragón spain,22.0
151470,lutz florida usa,34.0
151479,troy new hampshire usa,45.0
151503,fairbanks alaska usa,33.0
151537,dalton georgia usa,33.0
151589,portland oregon usa,56.0
151613,channahon illinois usa,47.0
151637,lennon michigan usa,31.0
151702,warner robins georgia usa,18.0
151750,san luis obispo california usa,23.0
151780,topeka kansas usa,26.0
151786,boston massachusetts usa,1.0
151790,austin texas usa,26.0
151799,bismarck north dakota usa,27.0
151800,saint charles missouri usa,25.0
151806,christchurch canterbury new zealand,50.0
151991,zeist utrecht netherlands,39.0
152036,yankton south dakota usa,47.0
152099,wickenburg arizona usa,14.0
152107,zaragoza zaragoza spain,42.0
152186,windsor ontario canada,33.0
152307,seattle washington usa,26.0
152309,chicago illinois usa,71.0
152318,worthington ohio usa,35.0
152409,phoenixville pennsylvania usa,33.0
152435,indianapolis indiana usa,40.0
152483,braga braga portugal,18.0
152502,clifton new jersey usa,22.0
152514,san diego california usa,61.0
152515,new york new york usa,67.0
152548,billerica massachusetts usa,30.0
152579,kota kinabalu sabah malaysia,22.0
152620,peoria arizona usa,51.0
152645,chicago illinois usa,28.0
152651,plattsburgh new york usa,24.0
152726,derby england united kingdom,23.0
152742,ypsilanti michigan usa,38.0
152881,madrid madrid spain,33.0
152946,lisbon lisbon portugal,25.0
152973,münchen bayern germany,35.0
153042,ann arbor michigan usa,35.0
153054,cambridge massachusetts usa,20.0
153089,stanford california usa,24.0
153115,eden valley minnesota usa,30.0
153174,saint paul minnesota usa,55.0
153211,toronto ontario canada,28.0
153215,arlington heights illinois usa,28.0
153249,elmwood park new jersey usa,26.0
153322,york ,33.0
153342,barrie ontario canada,43.0
153400,new york city ,37.0
153442,hannover niedersachsen germany,32.0
153513,little rock arkansas usa,31.0
153570,wien wien austria,25.0
153662,ft stewart georgia usa,44.0
153718,round lake illinois usa,27.0
153719,clarendon texas usa,49.0
153723,fresno california,31.0
153797,tulsa oklahoma usa,31.0
153869,bonn nordrheinwestfalen germany,22.0
153927,brewton alabama usa,26.0
154021,figueira da foz coimbra portugal,34.0
154037,copenhagen na denmark,33.0
154064,ann arbor michigan usa,33.0
154070,wellman iowa usa,38.0
154075,hudson new hampshire usa,31.0
154126,merritt island florida usa,48.0
154176,copenhagen na denmark,31.0
154283,troy ohio usa,34.0
154330,round rock ,38.0
154346,cotati ,24.0
154354,eatontown new jersey usa,31.0
154443,kingsland georgia usa,31.0
154465,albany california usa,32.0
154529,fishers indiana usa,37.0
154543,san francisco california usa,29.0
154553,duluth minnesota usa,23.0
154663,chicago illinois usa,35.0
154730,encinitas california usa,42.0
154763,wichita kansas usa,39.0
154773,indianapolis indiana usa,30.0
154781,boydton virginia usa,62.0
154810,indiana  florida usa,59.0
154844,sharon hill pennsylvania usa,32.0
154877,austin texas usa,36.0
154913,portland ,31.0
154935,asheville north carolina usa,31.0
154944,colony kansas usa,33.0
154992,maryland heights missouri usa,40.0
155027,tucson arizona usa,39.0
155035,bruckmur steiermark austria,40.0
155141,knoxville tennessee usa,31.0
155147,seattle washington usa,60.0
155219,stamford connecticut usa,29.0
155291,pasadena california usa,34.0
155376,naperville illinois usa,20.0
155454,cavriglia toscana italy,33.0
155463,st albans west virginia usa,38.0
155491,atlanta georgia usa,25.0
155495,hood river oregon usa,26.0
155564,reno nevada usa,32.0
155580,fairport new york usa,61.0
155680,lisbon  portugal,22.0
155681,ottenstein niedersachsen germany,33.0
155771,salem oregon usa,32.0
155807,santa barbara california usa,54.0
155820,seattle ,33.0
155916,perth western australia australia,27.0
156140,middletown rhode island usa,52.0
156150,howell new jersey usa,36.0
156163,los angeles california usa,54.0
156214,new bern north carolina usa,59.0
156243,livorno toscana italy,40.0
156269,chicago illinois usa,53.0
156279,barcelona ,20.0
156300,pinon hills california usa,49.0
156342,bay area california usa,31.0
156391,a coruña a coruña spain,38.0
156438,columbia south carolina usa,43.0
156462,columbia pennsylvania usa,65.0
156467,waltham massachusetts usa,38.0
156483,charleston west virginia usa,57.0
156510,surrey british columbia canada,50.0
156584,hobart tasmania australia,55.0
156609,salzburg salzburg austria,51.0
156642,richfield minnesota usa,37.0
156670,lisboa lisboa portugal,39.0
156698,durham north carolina usa,42.0
156706,bellevue nebraska usa,19.0
156765,palma del río córdoba spain,24.0
156816,cumberland maryland usa,45.0
156837,buxton england united kingdom,39.0
156972,lyon rhônealpes france,26.0
157065,bockenheim rheinlandpfalz germany,19.0
157082,paris ile de france france,25.0
157083,marmora new jersey usa,55.0
157101,casper wyoming usa,31.0
157127,vine grove kentucky usa,26.0
157163,slatington pennsylvania usa,37.0
157192,moose jaw saskatchewan canada,57.0
157247,deventer overijssel netherlands,48.0
157252,newburgh new york usa,43.0
157273,dripping springs texas usa,37.0
157290,mountain home idaho usa,33.0
157380,longview texas usa,34.0
157468,collado villalba madrid spain,17.0
157558,modesto california usa,49.0
157655,sydney new south wales australia,45.0
157690,edinburgh scotland united kingdom,24.0
157787,utrecht utrecht netherlands,23.0
157799,heemstede noord holland netherlands,42.0
157811,kissimmee florida usa,34.0
157946,bad schwalbach hessen germany,36.0
158033,riverside california usa,24.0
158226,oslo oslo norway,26.0
158254,asheville north carolina usa,28.0
158262,antioch tennessee,29.0
158361,kansas city missouri usa,44.0
158506,woodland hills california usa,52.0
158583,asheboro north carolina usa,40.0
158594,north ryde new south wales australia,104.0
158606,dunedin florida usa,72.0
158627,valladolid castilla y león spain,32.0
158746,richmond va virginia usa,52.0
158774,harrison new jersey usa,34.0
158846,sagle idaho usa,54.0
158852,salem oregon usa,56.0
158984,atlanta georgia usa,42.0
158997,imperial beach california usa,42.0
159004,cincinnati ohio usa,35.0
159033,taneytown maryland usa,46.0
159040,federal way washington usa,14.0
159137,waban massachusetts usa,42.0
159230,kahului hawaii usa,46.0
159283,nuneaton england united kingdom,66.0
159440,lille nord france,27.0
159506,portland oregon usa,28.0
159564,águeda aveiro portugal,33.0
159720,winnipeg manitoba canada,31.0
159732,watchung new jersey usa,47.0
159754,niceville florida usa,60.0
159783,mexico missouri usa,55.0
159822,aptos california usa,37.0
159834,las vegas nevada usa,19.0
159854,westport connecticut usa,2.0
159858,atlantic beach florida usa,37.0
160180,tenino washington usa,57.0
160261,midwest midwest usa,42.0
160295,portland oregon usa,38.0
160344,newtown pennsylvania usa,31.0
160378,binghamton new york usa,19.0
160393,union missouri usa,46.0
160401,akron ohio usa,30.0
160434,san francisco california usa,29.0
160548,orlando ,22.0
160558,hooksett new hampshire usa,28.0
160574,saint michael minnesota usa,27.0
160681,niles michigan usa,28.0
160697,erie pennsylvania usa,67.0
160735,blaine minnesota usa,39.0
160819,miami florida usa,43.0
160841,stamford connecticut usa,40.0
161037,milton ,32.0
161039,fredericton new brunswick canada,30.0
161041,lisbon na portugal,24.0
161102,babson park massachusetts usa,34.0
161200,catonsville maryland usa,43.0
161211,knoxville tennessee usa,25.0
161222,rochester new york usa,33.0
161234,millersville maryland usa,41.0
161237,new york new york usa,36.0
161252,north kingstown rhode island usa,57.0
161265,annapolis maryland usa,44.0
161299,covina california usa,41.0
161348,palmdale california usa,17.0
161391,burlington vermont usa,27.0
161396,minneapolis minnesota usa,37.0
161443,leonidas michigan,58.0
161467,shelbyville indiana usa,41.0
161476,halifax nova scotia canada,26.0
161533,miami florida usa,27.0
161539, westland new zealand,18.0
161577,sunderland england united kingdom,55.0
161662,west des moines iowa usa,32.0
161677,rochester new york usa,26.0
161685,karlsruhe badenwuerttemberg germany,32.0
161752,mesa arizona usa,58.0
161755,durham north carolina usa,26.0
161831,florissant missouri usa,33.0
161865,alexandria virginia usa,24.0
161872,brandon mississippi usa,27.0
161875,san clemente california usa,27.0
161880,norfolk virginia usa,31.0
161882,lasalle ontario canada,49.0
161936,gisborne victoria australia,53.0
161974,center rutland vermont usa,25.0
162052,danville virginia usa,51.0
162085,toronto ontario canada,21.0
162092,brisbane california usa,26.0
162121,san anselmo california usa,31.0
162137,unterlunkhofen na switzerland,25.0
162153,columbus ohio usa,27.0
162155,federal way washington usa,57.0
162219,ottawa ontario canada,42.0
162311,largo florida usa,22.0
162363,lindenwold new jersey usa,31.0
162376,lynn massachusetts usa,23.0
162380,halifax nova scotia canada,28.0
162473,waterloo ontario canada,29.0
162474,columbus arkansas usa,43.0
162496,warranwood victoria australia,37.0
162538,janesville wisconsin usa,49.0
162564,marietta georgia usa,28.0
162571,north adams massachusetts usa,24.0
162625,monroe michigan usa,46.0
162671,yarmouth nova scotia canada,19.0
162726,philadelphia area ,25.0
162738,waterford michigan usa,35.0
162762,cleveland ohio usa,25.0
162780,rock island tennessee usa,31.0
162840,wray colorado usa,52.0
162886,lisbon lisbon portugal,29.0
162962,springfield virginia usa,25.0
163016,new orleans louisiana usa,49.0
163061,walla walla washington usa,64.0
163169,shepherdsville kentucky usa,27.0
163187,germantown maryland usa,35.0
163194,west linn ,57.0
163202,los angeles california usa,26.0
163288,baunatal hessen germany,22.0
163307,tulsa oklahoma usa,24.0
163319,günzburg bayern germany,34.0
163326,gum spring virginia usa,28.0
163358,toronto ontario canada,21.0
163419,tübingen badenwürttemberg germany,33.0
163467,meridian mississippi usa,28.0
163488,salem ohio usa,24.0
163498,ottawa ontario canada,29.0
163517,frankfurt am main ,40.0
163534,northampton england united kingdom,37.0
163554,cambridge ontario canada,35.0
163570,lincoln new brunswick canada,50.0
163579,petaluma california usa,58.0
163676,roanoke virginia usa,59.0
163744,merville british columbia canada,54.0
163751,slough england united kingdom,7.0
163759,abertillery wales united kingdom,37.0
163761,abertillery wales united kingdom,37.0
163776,barboursville virginia usa,29.0
163804,bonaire georgia usa,43.0
163824,strasbourg alsace france,17.0
163851,phoenix arizona usa,26.0
163897,verdun quebec canada,39.0
163925,birmingham west midlands united kingdom,49.0
163973,são paulo são paulo brazil,46.0
164008,madrid madrid spain,26.0
164096,lisboa lisboa portugal,29.0
164110,phoenix arizona usa,60.0
164140,seattle washington usa,25.0
164252,savannah georgia usa,58.0
164323,delta british columbia canada,31.0
164378,ponferrada el bierzo spain,30.0
164418,joppa maryland usa,26.0
164465,nashville tennessee usa,33.0
164480,bronx new york usa,44.0
164492,miami florida usa,46.0
164533,sitges barcelona spain,46.0
164578,idstein hessen germany,41.0
164584,manchester new hampshire usa,52.0
164675,portland oregon usa,55.0
164682,wülfrath nordrheinwestfalen germany,47.0
164757,riverside california usa,35.0
164797,livingston new jersey usa,41.0
164855,tualatin oregon usa,35.0
164863,portland maine usa,37.0
164866,santa monica ,25.0
164870,manzanares el real madrid spain,28.0
164905,tuscaloosa alabama usa,29.0
164923,saline michigan usa,32.0
164926,ann arbor michigan usa,25.0
164944,lyon rhone france,23.0
164956,waterdown ontario canada,44.0
164966,rohnert park california usa,38.0
165073,birmingham england united kingdom,44.0
165078,canberra australian capital territory australia,24.0
165098,reston virginia usa,34.0
165183,tulsa oklahoma,60.0
165232,saint albans west virginia usa,23.0
165268,madras oregon usa,73.0
165305,kansas city kansas usa,68.0
165308,new berlin wisconsin usa,33.0
165319,tucson arizona usa,28.0
165356,hannover niedersachsen germany,38.0
165420,vancouver british columbia,31.0
165444,brighton england united kingdom,34.0
165452,portland oregon usa,28.0
165462,san jose san jose costa rica,27.0
165503,ploiesti prahova romania,17.0
165512,chester cheshire united kingdom,28.0
165516,mesa arizona usa,26.0
165549,schorndorf badenwuerttemberg germany,27.0
165558,nantes loire atlantique france,18.0
165669,kitchener ontario canada,45.0
165759,crossville tennessee usa,58.0
165806,cardiff wales united kingdom,57.0
165811,east windsor new jersey usa,50.0
165838,woods hole massachusetts usa,60.0
165866,ashville alabama usa,27.0
165987,banks oregon usa,48.0
166017,chicago illinois usa,38.0
166123,cortez colorado usa,32.0
166130,jacksonville arkansas usa,37.0
166141,richmond surrey united kingdom,34.0
166174,canyon lake texas usa,44.0
166363,nice côte dazur france,23.0
166391,hanover pennsylvania usa,60.0
166409,richmond virginia usa,63.0
166492,manassas virginia usa,19.0
166581,rogers arkansas usa,70.0
166596,greenwood british columbia canada,57.0
166646,redding california usa,30.0
166719,huntington beach california usa,27.0
166830,ionia michigan usa,24.0
166876,london na united kingdom,35.0
166918,orlando florida usa,22.0
166922,london england united kingdom,26.0
167131,tarrytown new york usa,30.0
167166,weyhe bei bremen bremen germany,44.0
167189,coburg oregon usa,43.0
167327,kaiserslautern rheinlandpfalz germany,29.0
167349,keller texas usa,33.0
167438,metz lorraine france,19.0
167471,milton ontario canada,29.0
167478,perth western australia australia,28.0
167484,washington dc usa,30.0
167494,redwood city california usa,20.0
167517,roma lazio italy,25.0
167521,lingfield england united kingdom,23.0
167556,west hollywood california usa,33.0
167587,anaheim hills ,22.0
167611,cleethorpes england united kingdom,36.0
167614,seattle washington usa,46.0
167644,woodbranch texas usa,25.0
167657,wesley chapel florida usa,62.0
167678,belton tx usa,35.0
167715,westminster colorado usa,34.0
167722,grand prairie texas usa,43.0
167746,charlestown massachusetts usa,32.0
167761,new york new york usa,24.0
167768,witten nordrheinwestfalen germany,45.0
167782,orlando florida usa,20.0
167800,olive branch mississippi usa,57.0
167812,vancouver washington usa,38.0
167813,chicago illinois usa,28.0
167925,madrid madrid spain,26.0
168016,lakewood california usa,39.0
168047,oxford connecticut usa,28.0
168129,puteaux hautsdeseine france,22.0
168132,middletown maryland usa,37.0
168144,oceanside california usa,46.0
168205,trumbull  usa,44.0
168216,calgary alberta canada,47.0
168245,delisle saskatchewan canada,37.0
168338,los angeles california usa,35.0
168387,frankston victoria australia,32.0
168413,atlanta georgia usa,26.0
168464,antioch illinois usa,11.0
168465,guernsey channel islands united kingdom,43.0
168615,houston texas usa,50.0
168639,new york new york usa,62.0
168642,seattle washington usa,24.0
168677,st louis missouri usa,57.0
168816,santa clara california usa,35.0
168877,deltona florida usa,48.0
168954,manhattan kansas usa,29.0
168971,athabasca alberta canada,49.0
168999,oshkosh wisconsin usa,28.0
169057,westlake ohio usa,50.0
169192,knoxville tennessee usa,35.0
169223,montréal quebec canada,38.0
169233,chicago illinois usa,27.0
169243,dayton ohio usa,41.0
169249,colorado springs colorado usa,43.0
169360,great barrington massachusetts,25.0
169403,marietta georgia usa,43.0
169476,knightdale north carolina usa,31.0
169492,south berwick maine usa,55.0
169600,lisboa miraflores portugal,28.0
169626,mclean virginia usa,53.0
169682,minneapolis minnesota usa,26.0
169699,vadnais heights minnesota usa,40.0
169779,st charles missouri usa,36.0
169934,san bernardino california usa,31.0
169957,rottenburg badenwuerttemberg germany,31.0
170077,muskegon michigan usa,58.0
170118,barcelona barcelona catalonia,32.0
170155,toronto ,40.0
170184,melton mowbray england united kingdom,51.0
170227,stevenage england united kingdom,33.0
170229,chicago illinois usa,56.0
170264,clinton township michigan usa,23.0
170314,molins de rei catalunya spain,33.0
170317,braga na portugal,36.0
170319,vancouver washington usa,69.0
170346,livonia louisiana usa,58.0
170415,tacoma washington usa,30.0
170499,wadsworth ohio usa,26.0
170518,gaithersburg maryland usa,61.0
170519,hood river oregon usa,46.0
170522,saskatoon saskatchewan canada,48.0
170527,cooper city florida usa,40.0
170558,las cruces new mexico usa,32.0
170575,bethlehem pennsylvania usa,32.0
170595,maiden north carolina usa,34.0
170724,burbank california usa,43.0
170742,ofallon missouri usa,41.0
170752,gladstone oregon usa,53.0
170762,lansing michigan usa,60.0
170810,kitchener ontario canada,40.0
170861,hopkinton massachusetts usa,44.0
170947,sheldon iowa usa,35.0
170997,westminster california usa,66.0
171050,corydon indiana usa,41.0
171065,yancey texas usa,32.0
171078,langley british columbia canada,43.0
171118,toronto ontario canada,47.0
171157,sedalia missouri usa,32.0
171165,petaling jaya selangor malaysia,36.0
171235,münchen bayern germany,34.0
171295,silver spring maryland usa,27.0
171394,buffalo new york usa,44.0
171445,berkeley california usa,37.0
171602,bainbridge island washington usa,37.0
171638,trout creek montana usa,50.0
171703,christchurch canterbury new zealand,41.0
171765,ottawa ontario canada,37.0
171783,st charles missouri usa,20.0
171818,sacramento california usa,31.0
171904,urduliz bizkaia spain,28.0
171968,irving texas usa,23.0
171972,welland ontario canada,19.0
171986,sandhurst england united kingdom,47.0
172010,shreveport louisiana usa,21.0
172030,rainsville alabama usa,30.0
172061,portland oregon usa,25.0
172091,cherry creek new york usa,58.0
172101,heath massachusetts usa,37.0
172119,alexandria virginia usa,28.0
172128,raleigh north carolina usa,40.0
172234,tucson arizona usa,59.0
172326,buffalo new york usa,51.0
172374,san bernardino california usa,20.0
172462,nepean ontario canada,45.0
172512,louisville kentucky usa,25.0
172613,pforzheim badenwuerttemberg germany,39.0
172676,long beach california usa,29.0
172742,astoria oregon usa,44.0
172760,san antonio texas usa,29.0
172893,fortville indiana usa,47.0
172941,egmond aan zee noordholland netherlands,38.0
173111,west columbia south carolina usa,36.0
173122,saint paul minnesota usa,28.0
173291,greensboro north carolina usa,29.0
173415,chicago illinois usa,31.0
173481,arlington texas usa,69.0
173486,citronelle alabama usa,45.0
173517,eliot maine usa,35.0
173632,graz steiermark austria,36.0
173650,edmonton alberta canada,27.0
173657,darmstadt hessen germany,43.0
173679,regensburg bavaria germany,27.0
173684,chula vista california usa,15.0
173773,springfield illinois usa,36.0
173835,manchester missouri usa,53.0
173860,chicago illinois usa,48.0
173875,london city united kingdom,45.0
173879,valley stream new york usa,25.0
173881,festus missouri usa,32.0
173906,berkeley california usa,32.0
174034,surrey british columbia canada,50.0
174045,saratoga springs utah usa,49.0
174062,kelseyville california usa,38.0
174092,holybourne england united kingdom,34.0
174140,new cumberland pennsylvania usa,23.0
174142,indian head maryland usa,26.0
174151,carrollton georgia usa,34.0
174195,whitehorse yukon territory canada,26.0
174207,greensboro maryland usa,28.0
174216,hamilton ohio usa,36.0
174256,brighton  hove england united kingdom,57.0
174292,mechanicsville virginia usa,40.0
174304,st louis missouri usa,26.0
174307,perry florida,36.0
174322,bagshot england united kingdom,36.0
174326,winnipeg manitoba canada,38.0
174367,holden massachusetts usa,53.0
174375,norman oklahoma usa,31.0
174428,morrisville north carolina usa,37.0
174568,klamath falls oregon usa,23.0
174610,roseburg oregon usa,47.0
174625,houston texas,32.0
174633,nashville tennessee usa,31.0
174683,sutherlin virginia usa,40.0
174692,lagrange ,59.0
174700,toronto ontario canada,47.0
174738,elkhart indiana usa,43.0
174791,long beach california usa,38.0
174827,lexington kentucky usa,46.0
174834,portland oregon usa,59.0
174861,malden massachusetts usa,21.0
174914,perth western australia australia,33.0
174962,lisboa loures portugal,20.0
174987,bentonville arkansas usa,32.0
175000,ridgeland mississippi usa,27.0
175003,round rock texas usa,33.0
175052,chicago illinois usa,57.0
175070,brandon mississippi usa,31.0
175100,walled lake ,55.0
175101,tampa florida usa,61.0
175145,durham north carolina usa,33.0
175206,shelby township michigan usa,40.0
175271,bellevue idaho usa,55.0
175284,blue ridge summit pennsylvania usa,38.0
175287,roanoke virginia usa,32.0
175463,cambridge illinois usa,55.0
175485,tübingen badenwürttemberg germany,21.0
175493,münchen bayern germany,30.0
175536,dresden sachsen germany,27.0
175636,san antonio texas usa,46.0
175886,hindmarsh island south australia australia,52.0
175978,somewhere new jersey usa,27.0
176037,manning south carolina usa,74.0
176047,köln nordrheinwestfalen germany,37.0
176062,bickley western australia australia,37.0
176094,pittsburgh pennsylvania usa,22.0
176181,cape girardeau missouri usa,29.0
176214,springdale arkansas usa,34.0
176256,andrews indiana usa,32.0
176348,louisville kentucky usa,33.0
176418,phoenixville pennsylvania usa,46.0
176444,tribano veneto italy,29.0
176459,brossard quebec canada,30.0
176576,houston texas usa,23.0
176597,madison wisconsin usa,34.0
176624,splendora texas usa,27.0
176656,georgetown delaware usa,42.0
176658,houston texas usa,33.0
176667,minot north dakota usa,23.0
176790,irvine california usa,43.0
176875,tampere pirkanmaa finland,31.0
176887,surrey england united kingdom,30.0
176894,salt lake city utah usa,32.0
176902,ofallon missouri usa,25.0
176903,irving texas usa,24.0
176953,boulder colorado usa,23.0
177015,land o lakes florida usa,28.0
177021,sebastopol california usa,35.0
177034,montreal quebec canada,25.0
177040,cicero new york usa,27.0
177072,moberly missouri usa,47.0
177090,ashland missouri usa,37.0
177091,forest grove oregon usa,36.0
177098,los angeles california usa,37.0
177113,north augusta south carolina usa,47.0
177180,akron ohio usa,39.0
177186,charleston south carolina usa,42.0
177195,bayside new york usa,20.0
177233,austin texas usa,23.0
177277,plymouth england united kingdom,30.0
177284,colorado springs colorado usa,30.0
177295,haslett michigan usa,41.0
177349,kingston washington usa,33.0
177373,orlando florida usa,29.0
177375,wm pennsylvania usa,42.0
177432,wichita kansas usa,33.0
177458,ottawa ontario canada,29.0
177459,orangeville ontario canada,59.0
177492,sullivan missouri usa,25.0
177556,lüneburg niedersachsen germany,23.0
177569,port orchard washington usa,52.0
177590,green bay wisconsin usa,49.0
177630,brooklyn new york usa,34.0
177688,münchen bayern germany,25.0
177690,nottingham maryland usa,27.0
177716,philadelphia pennsylvania usa,34.0
177876,adrian michigan usa,46.0
177879,san diego california usa,22.0
178056,victoria british columbia canada,32.0
178079,north las vegas nevada usa,55.0
178130,auburn washington usa,45.0
178151,lake elsinore california usa,58.0
178181,bloomfield hills michigan usa,32.0
178229,new york new york usa,47.0
178240,olive branch mississippi usa,49.0
178322,nevada city california usa,66.0
178533,higganum connecticut usa,50.0
178534,barcelona barcelona spain,31.0
178587,napa california usa,56.0
178667,freehold new jersey usa,34.0
178701,lancaster pennsylvania usa,27.0
178714,gleneden beach oregon usa,63.0
178797,porto porto portugal,29.0
178919,vancouver british columbia canada,30.0
178920,san francisco california usa,31.0
179068,omaha nebraska usa,30.0
179075,hampton  usa,82.0
179184,overland park kansas usa,45.0
179280,torrance california usa,61.0
179288,russell massachusetts usa,50.0
179327,franklin tennessee usa,18.0
179433,raleigh north carolina usa,42.0
179501,minot north dakota usa,23.0
179624,ourense ourense spain,31.0
179641,chatelaillonplage ,32.0
179718,leroy ,39.0
179733,greenville texas usa,26.0
179734,greenville texas usa,26.0
179739,aurora ontario canada,42.0
179744,manchester connecticut usa,26.0
179772,high river alberta canada,37.0
179791,sydney new south wales australia,22.0
179797,lino lakes minnesota usa,43.0
179826,oldham england united kingdom,22.0
179853,karlsruhe badenwuerttemberg germany,30.0
179885,highland village texas usa,31.0
179922,glasgow scotland united kingdom,28.0
179923,bangor northern ireland united kingdom,30.0
179939,barcelona granollers spain,27.0
179978,perry new york usa,28.0
180042,thornton ontario canada,63.0
180146,victoria british columbia canada,53.0
180148,san pedro california usa,23.0
180164,arsiero veneto italy,35.0
180305,west fork arkansas usa,55.0
180348,fredericksburg virginia usa,40.0
180378,calgary alberta canada,38.0
180406,pasadena california usa,24.0
180482,marshfield massachusetts usa,19.0
180495,millville new jersey usa,80.0
180591,rio tinto porto portugal,1.0
180624,kfarsaba ,37.0
180651,coventry england united kingdom,54.0
180801,quakertown pennsylvania usa,36.0
180802,wilmington delaware usa,35.0
180815,seattle washington usa,35.0
180840,riverside california usa,33.0
180917,albuquerque new mexico usa,50.0
180925,ottawa ontario canada,26.0
180958,foligno umbria italy,34.0
181026,guelph ontario canada,30.0
181076,stony plain alberta canada,53.0
181077,rosebud alberta canada,35.0
181165,hayward california usa,39.0
181176,st louis missouri usa,43.0
181212,roswell georgia usa,32.0
181666,oviedo florida usa,40.0
181687,austin texas usa,29.0
181691,chicago illinois usa,26.0
181714,boulder colorado usa,28.0
181736,west chester pennsylvania usa,32.0
181796,grand blanc michigan usa,33.0
181854,independence missouri usa,29.0
181896,redwood city california usa,53.0
181944,south windsor connecticut usa,49.0
181948,elk grove california usa,47.0
181956,browns illinois usa,21.0
181995,saint symphorien haineut belgium,25.0
182053,london ontario canada,30.0
182180,saylorsburg pennsylvania usa,30.0
182334,somerville massachusetts usa,31.0
182345,hamburg hamburg germany,25.0
182393,the center of my own little world usa,35.0
182403,memphis tennessee usa,35.0
