user-id,location,age
146517,istanbul istanbul turkey,22
146522,barcelona catalunya spain,45
146530,chapel hill north carolina usa,34
146551,ashburn virginia usa,38
146561,ash grove missouri usa,34
146564,bardstown kentucky usa,43
146570,ottawa ontario canada,32
146572,columbia south carolina usa,34
146573,tucson arizona usa,45
146578,london middlesex united kingdom,34
146585,mill valley california usa,46
146607,tucson arizona usa,29
146634,madrid madrid spain,20
146641,tampa florida usa,34
146644,toronto ontario canada,40
146648,berwick nova scotia canada,44
146673,portland oregon usa,34
146699,hillsborough new jersey usa,34
146709,dallas texas usa,34
146719,kirkland washington usa,34
146722,sindelfingen badenwuerttemberg germany,28
146734,pasadena california usa,37
146745,dunedin otago new zealand,33
146749,elgin illinois usa,53
146764,watertown wisconsin usa,30
146778,fredericton new brunswick canada,34
146781,bethesda maryland usa,52
146784,stafford springs connecticut usa,21
146803,na na usa,34
146849,barnhart missouri usa,34
146855,fargo north dakota usa,34
146874,lilburn georgia usa,34
146885,auckland north island,34
146888,santa rosa california usa,35
146890,carlsbad california usa,64
146900,bartlett illinois usa,34
146903,scottsdale arizona usa,18
146908,edison new jersey usa,52
146917,new york new york usa,34
146932,miami florida usa,30
146944,korb badenwuerttemberg germany,33
146952,ypsilanti michigan usa,54
146991,austin texas usa,38
147027,little rock arkansas usa,28
147045,saint paul minnesota usa,28
147058,fairbury nebraska usa,62
147108,trinidad texas usa,34
147112,antelope ,73
147136,london england united kingdom,34
147141,portland oregon usa,21
147145,london na united kingdom,26
147155,london london united kingdom,30
147156,redhill surrey united kingdom,42
147164,mount vernon new york usa,45
147166,london england united kingdom,38
147170,livorno toscana italy,40
147210,plattsmouth nebraska usa,34
147218,douglasville georgia usa,33
147224,mechanicsburg pennsylvania usa,41
147249,west covina california usa,18
147276,west branch michigan usa,34
147286,minneapolis minnesota usa,34
147307,larkspur colorado usa,48
147337,melbourne victoria australia,34
147347,manchester england united kingdom,28
147370,half moon bay california usa,51
147377,van nuys california usa,27
147385,jersey city new jersey usa,34
147396,san francisco california usa,34
147401,bellingham washington usa,34
147406,loomis california usa,34
147413,hopkinton massachusetts usa,34
147414,central wisconsin usa,42
147416,midland ontario canada,34
147420,cassadaga new york usa,53
147451,herne bay england united kingdom,37
147462,hassall grove new south wales australia,36
147475,lexington kentucky usa,57
147484,columbus ohio usa,34
147498,new york new york usa,38
147507,vancouver british columbia canada,34
147513,ottawa ontario canada,29
147528,regina saskatchewan canada,34
147533,norfolk virginia usa,27
147538,thunder bay ontario canada,34
147572,charleston south carolina usa,27
147602,cincinnati ohio usa,34
147607,north reading massachusetts usa,18
147608,salzburg salzburg austria,19
147616,kanata ontario canada,30
147625,portland oregon usa,34
147676,greensburg pennsylvania usa,50
147678,austin texas usa,36
147685,carlsbad california usa,34
147686,farmingdale new york usa,34
147687,cary north carolina usa,17
147688,hot springs arkansas usa,45
147691,gaston south carolina usa,60
147702,frederick maryland usa,34
147714,kufstein tirol austria,34
147723,los angeles california usa,34
147727,london ontario canada,34
147734,jersey city new jersey usa,34
147752,downers grove illinois usa,27
147762,san francisco california usa,34
147764,honolulu hawaii usa,29
147800,monmouth maine usa,41
147803,birmingham england united kingdom,64
147804,montpelier ,32
147810,grapevine texas usa,37
147813,plainfield illinois usa,43
147816,bryan texas usa,34
147839,mokena illinois usa,47
147847,greenville illinois usa,34
147900,pocomoke city maryland usa,32
147901,manitowoc wisconsin usa,34
147928,staten island new york usa,34
147947,ottawa ontario canada,34
147965,lake wales florida usa,34
147978,fort worth texas usa,37
147983,minneapolis minnesota usa,34
147995,phila pennsylvania usa,34
148028,decatur texas usa,34
148029,royal oak michigan usa,41
148030,los angeles california usa,34
148033,boston massachusetts usa,34
148044,shaw island washington usa,18
148051,calgary alberta canada,22
148053,dover new hampshire usa,26
148054,wyandotte michigan usa,21
148084,las vegas nevada usa,34
148101,bergen new york usa,42
148121,atlanta georgia usa,34
148124,somerville massachusetts usa,26
148133,hierden gelderland netherlands,26
148142,kent england united kingdom,21
148153,groningen groningen netherlands,26
148154,madrid madrid spain,23
148157,durham north carolina usa,43
148158,amherst new york usa,34
148173,rochester minnesota usa,40
148175,salem oregon usa,67
148191,portland oregon usa,42
148199,toronto ontario canada,50
148201,santa cruz california usa,34
148220,braunschweig niedersachsen germany,24
148239,courtenay british columbia canada,34
148252,addison illinois usa,34
148253,sydney new south wales australia,39
148258,toronto ontario canada,34
148263,washington illinois usa,34
148303,lakewood colorado usa,44
148314,calgary alberta canada,29
148322,san francisco california usa,17
148344,concord ohio usa,79
148365,intercession city florida usa,52
148378,beloit wisconsin usa,20
148386,peterlee county durham united kingdom,34
148397,fife scotland united kingdom,22
148402,london london united kingdom,34
148408,el segundo california usa,34
148452,chicago illinois usa,34
148463,victoria british columbia canada,34
148502,westfield new jersey usa,34
148514,barstow california usa,34
148515,rockville maryland usa,43
148539,mead washington usa,34
148559,omaha nebraska usa,34
148560,wheelersburg ohio usa,26
148568,ventura california usa,34
148569,san bernardino california usa,31
148572,livermore california usa,34
148586,vancouver british columbia canada,34
148590,thunder bay ontario canada,49
148607,sweet home oregon usa,46
148620,charleston south carolina usa,59
148653,phoenix arizona usa,63
148661,headland alabama usa,17
148662,taft california usa,25
148680,tampa florida usa,34
148681,chicago illinois usa,34
148695,palm desert california usa,26
148704,douglas massachusetts usa,34
148712,homer alaska usa,34
148731,calgary alberta canada,17
148738,so river new jersey usa,34
148744,campbellsport wisconsin usa,67
148775,rainbow california usa,71
148781,thousand oaks california usa,34
148782,nanaimo british columbia canada,34
148798,webster florida usa,54
148804,los angeles california usa,34
148813,livonia michigan usa,33
148827,huntsville alabama usa,53
148847,webster new york usa,34
148858,granbury texas usa,46
148869,goose creek south carolina usa,34
148888,san diego california usa,34
148898,holiday florida usa,24
148900,duncan oklahoma usa,34
148911,hornell new york usa,25
148919,paris iledefrance france,33
148926,peterborough new hampshire usa,42
148928,santa monica ,34
148929,norfolk virginia usa,59
148934,brooklyn new york usa,31
148953,port lambton ontario canada,34
148965,harrisonville missouri usa,33
148966,barstow california usa,35
148973,st peters missouri usa,44
148989,dresden sachsen germany,23
148996,modesto california usa,34
149043,sonoma california usa,55
149056,wichita kansas usa,54
149061,poolesville maryland usa,34
149069,struthers ohio usa,30
149071,nekoosa wisconsin usa,49
149084,germantown maryland usa,32
149089,houston texas usa,34
149111,needham massachusetts usa,34
149120,hillsdale michigan usa,34
149133,ronks pennsylvania usa,34
149136,springfield missouri usa,34
149152,hinckley minnesota usa,34
149162,salem oregon usa,25
149172,aurora colorado usa,37
149186,manchester new hampshire usa,34
149198,cincinnati ohio usa,17
149204,lincoln nebraska usa,34
149206,west hollywood california usa,34
149231,gladstone oregon,34
149233,st charles missouri usa,34
149245,klamath falls oregon usa,34
149252,winstonsalem north carolina usa,34
149259,staten island new york usa,49
149262,portland oregon usa,34
149267,winter park florida usa,34
149268,monticello florida usa,34
149270,darmstadt hessen germany,34
149281,chicago illinois usa,25
149284,scottsdale arizona usa,33
149303,baton rouge louisiana usa,28
149305,lubbock texas usa,33
149310,lakewook ohio usa,34
149325,chicago illinois usa,34
149357,bel air maryland usa,44
149361,n richland hills texas usa,36
149364,columbia missouri usa,22
149366,tampa florida usa,34
149367,highland park new jersey usa,27
149373,menlo park california usa,34
149399,ottawa ontario canada,33
149403,kansas city missouri usa,45
149483,houston texas usa,25
149484,harrison township michigan usa,23
149506,warrenville illinois usa,41
149508,deltona florida usa,17
149510,berlin berlin germany,41
149511,berlin berlin germany,34
149526,bloomingdale new jersey usa,34
149544,lille nord france,70
149559,river of ponds newfoundland canada,34
149598,newnan georgia usa,41
149601,salem illinois usa,34
149611,manchester na,21
149613,metz lorraine france,18
149625,puerto de sagunto valencia spain,28
149634,córdoba andalucía spain,28
149637,napoli campania italy,32
149647,madrid madrid spain,27
149661,ventura california usa,34
149665,penacook new hampshire usa,67
149667,san antonia texas usa,34
149682,warner robins georgia usa,63
149687,leavittsburg ohio usa,17
149690,logan city queensland australia,35
149725,mainz rheinlandpfalz germany,33
149727,columbus ohio usa,34
149756,beaverton oregon usa,34
149778,deerfield massachusetts usa,34
149791,santa barbara california usa,28
149792,san diego california usa,61
149802,bethlehem connecticut usa,33
149803,sturbridge massachusetts usa,34
149825,pomona california usa,73
149835,richardson texas usa,60
149850,san francisco california usa,20
149877,victoria british columbia canada,34
149893,apo new york,25
149894,chattanooga tennessee usa,34
149907,hendersonville north carolina usa,42
149908,hull england united kingdom,29
149909,sungai petani kedah malaysia,22
149927,wodonga victoria australia,31
149930,weston florida usa,34
149934,chicago illinois usa,44
149958,templeton massachusetts usa,34
149963,st paul minnesota usa,34
149967,launceston tasmania australia,57
149985,chicago illinois usa,34
149996,franklin tennessee usa,52
150000,north royalton ohio usa,34
150004,leichlingen nordrheinwestfalen germany,31
150011,uppsala na sweden,26
150015,healdsburg california usa,34
150026,greenville south carolina usa,25
150043,milwaukee wisconsin usa,51
150045,hialeah florida usa,34
150054,minneapolis minnesota usa,34
150059,köln nordrheinwestfalen germany,27
150067,akron ohio usa,29
150088,buffalo new york usa,29
150124,york nebraska usa,30
150125,bilbao vizcaya spain,34
150201,barcelona catalunya spain,19
150221,fairhope alabama usa,55
150242,halifax nova scotia canada,23
150251,darwin northern territory australia,31
150275,dunedin otago new zealand,66
150294,rostock mecklenburgvorpommern germany,20
150297,tampere pirkanmaa finland,24
150316,olive branch mississippi usa,55
150327,lombard  usa,34
150338,barcelona cataluña spain,58
150353,milan lombardia italy,34
150364,santo domingo na dominican republic,36
150386,lacey washington usa,71
150410,hawthorne new york usa,34
150424,orlando florida usa,73
150429,austin texas usa,34
150431,marshall minnesota usa,27
150458,squamish british columbia canada,60
150464,lisbon na portugal,22
150468,running springs california usa,37
150482,katsuyama fukui japan,24
150486,vancouver british columbia canada,34
150496,london ontario canada,34
150498,cumberland maryland usa,38
150508,oakland california usa,34
150516,hague saskatchewan canada,29
150529,dexter michigan usa,34
150555,oak park illinois usa,34
150561,bodegraven zuidholland netherlands,33
150566,tigard oregon usa,25
150567,glasgow scotland united kingdom,28
150576,portland oregon usa,34
150580,san antonio texas usa,34
150587,iowa city iowa usa,61
150611,brooklyn new york usa,34
150627,sacramento california usa,24
150639,westwego louisiana usa,19
150648,san francisco california usa,34
150656,leeds england united kingdom,32
150657,catskill new york usa,26
150661,scottsdale arizona usa,36
150663,nightsky oregon usa,24
150677,sudsbury vermont usa,54
150697,moorefield ontario canada,41
150704,calgary ,24
150706,redwood city california usa,34
150761,rome rm italy,36
150762,barcelona barcelona spain,29
150767,bethany connecticut usa,56
150769,salt lake city utah usa,34
150799,los angeles california usa,38
150814,greenwood south carolina usa,42
150827,coon rapids minnesota usa,34
150828,honolulu hawaii usa,34
150833,rapid city south dakota usa,36
150890,decorah iowa usa,19
150896,vancouver washington usa,30
150911,southern pines north carolina usa,35
150917,geithain sachsen germany,34
150928,santa cruz california usa,50
150932,somewhere in indiana usa,34
150942,lancaster pennsylvania usa,39
150951,orlando florida usa,34
150960,goose creek s carolina usa,34
150963,hampton new brunswick canada,51
150968,manchester new hampshire usa,47
150970,sayreville new jersey usa,34
150973,danville pennsylvania usa,38
150979,greencastle pennsylvania usa,34
150986,winter haven florida usa,34
150988,mundelein illinois usa,31
151002,burkburnett texas usa,34
151004,millburn new jersey usa,41
151043,nacogdoches texas usa,20
151050,roma lazio italy,33
151063,san antonio texas usa,70
151068,melbourne vic australia,28
151071,cambridge massachusetts usa,32
151079,sinking spring pennsylvania usa,40
151086,atlanta georgia usa,39
151097,hatfield pennsylvania usa,34
151098,appalachia virginia usa,38
151101,pottstown pennsylvania usa,34
151104,albuquerque new mexico usa,34
151107,minneapolis minnesota usa,39
151115,sunnyvale california usa,43
151122,olympia washington usa,42
151132,greendale wisconsin usa,44
151139,la jolla california,34
151143,deming new mexico usa,34
151164,newtown pennsylvania usa,24
151184,st paul minnesota usa,34
151206,na california usa,34
151211,crystal lake illinois usa,38
151216,sisters oregon usa,34
151234,terrace bay ontario canada,40
151249,oakland california usa,34
151263,baltimore maryland usa,34
151267,raleigh north carolina usa,34
151269,weybridge england united kingdom,31
151272,bemus point new york usa,49
151312,des plaines illinois usa,38
151322,offenbach hessen germany,19
151331,san francisco california usa,34
151335,barcelona barcelona spain,19
151349,san jose california,34
151358,bedford new hampshire usa,55
151373,cincinnati ohio usa,34
151412,murrieta california usa,36
151415,brisbane queensland australia,34
151420,zaragoza aragón spain,22
151421,brantford ontario canada,51
151423,crawfordsville indiana usa,48
151455,scottsdale arizona usa,59
151460,norwich norfolk united kingdom,46
151470,lutz florida usa,34
151479,troy new hampshire usa,45
151483,belmont california usa,34
151495,kingston ontario canada,34
151503,fairbanks alaska usa,33
151537,dalton georgia usa,33
151546,wien wien austria,34
151553,herndon virginia usa,34
151558,south river ontario canada,54
151569,white lake michigan usa,42
151576,wilsonville ,34
151577,omaha nebraska usa,34
151589,portland oregon usa,56
151594,los angeles california usa,34
151602,warrington england united kingdom,34
151608,orillia ontario canada,34
151613,channahon illinois usa,47
151616,anoka minnesota usa,34
151631,sacramento california usa,34
151634,berkeley california usa,34
151637,lennon michigan usa,31
151643,burtchville twp michigan usa,34
151653,omaha nebraska usa,34
151654,lakeside california usa,63
151655,fort myers florida usa,57
151684,addieville illinois usa,34
151702,warner robins georgia usa,18
151717,new hope pennsylvania usa,34
151737,seattle washington usa,34
151749,bozeman montana usa,29
151750,san luis obispo california usa,23
151757,north canton ohio usa,35
151765,cuyahoga falls ohio usa,32
151780,topeka kansas usa,26
151787,frankfort illinois usa,16
151790,austin texas usa,26
151799,bismarck north dakota usa,27
151800,saint charles missouri usa,25
151806,christchurch canterbury new zealand,50
151811,boston massachusetts usa,34
151824,san diego california usa,34
151842,acme washington usa,34
151846,vancouver british columbia canada,34
151861,sydney new south wales,40
151877,andover kansas usa,34
151917,woodinville washington usa,45
151945,houston texas usa,55
151946,state college pennsylvania usa,65
151967,sparta michigan usa,34
151978,taipei na taiwan,34
151982,roselle new jersey usa,34
151986,tucson arizona usa,34
151991,zeist utrecht netherlands,39
152001,portland oregon usa,34
152016,easthampton massachusetts usa,29
152036,yankton south dakota usa,47
152046,louisville kentucky usa,58
152047,columbia south carolina usa,34
152086,victoria british columbia canada,56
152107,zaragoza zaragoza spain,42
152186,windsor ontario canada,33
152206,waxahachie texas usa,16
152243,lexington south carolina usa,34
152249,salt lake utah usa,34
152252,hood river oregon petrolwar nation,34
152260,amersfoort utrecht netherlands,34
152282,halifax nova scotia canada,34
152289,bethesda maryland usa,34
152307,seattle washington usa,26
152309,chicago illinois usa,71
152318,worthington ohio usa,35
152354,boston massachusetts usa,34
152398,fremont california usa,34
152409,phoenixville pennsylvania usa,33
152428,christchurch canterbury new zealand,26
152435,indianapolis indiana usa,40
152441,petaluma california usa,34
152468,mount shasta california usa,34
152469,port mcneill british columbia canada,36
152474,fairbanks alaska usa,34
152483,braga braga portugal,18
152493,beavercreek oregon usa,22
152496,loveland colorado usa,34
152499,osnabrück niedersachsen germany,25
152502,clifton new jersey usa,22
152514,san diego california usa,61
152515,new york new york usa,67
152548,billerica massachusetts usa,30
152568,westminster colorado usa,34
152579,kota kinabalu sabah malaysia,22
152605,tulsa oklahoma usa,34
152612,pinehurst north carolina usa,34
152617,savannah georgia usa,27
152620,peoria arizona usa,51
152638,ottawa quebec canada,38
152642,portland oregon usa,34
152645,chicago illinois usa,28
152651,plattsburgh new york usa,24
152681,san rafael california usa,78
152696,studio city california usa,34
152697,otsu shiga japan,34
152698,brick new jersey usa,19
152720,richmond virginia usa,70
152723,shreveport louisiana usa,29
152726,derby england united kingdom,23
152738,gahanna ohio usa,34
152742,ypsilanti michigan usa,38
152755,portland maine usa,42
152770,nashville tennessee usa,34
152827,ottawa ontario canada,40
152831,bailey island maine usa,34
152835,brooklyn new york usa,34
152871,richardson texas usa,59
152881,madrid madrid spain,33
152899,san diego california usa,44
152906,orlando florida usa,24
152909,toowoomba queensland australia,34
152938,naperville illinois usa,34
152939,glasgow scotland united kingdom,43
152942,kingsburg california usa,31
152946,lisbon lisbon portugal,25
152955,miami florida usa,69
152957,anderson south carolina usa,34
152961,jacksonville florida usa,34
152963,acton massachusetts usa,54
152967,medford massachusetts usa,34
152973,münchen bayern germany,35
152990,waterville nova scotia canada,53
153001,brooklyn new york usa,34
153040,broad channel new york usa,30
153042,ann arbor michigan usa,35
153054,cambridge massachusetts usa,20
153079,ontinar zaragoza spain,26
153089,stanford california usa,24
153091,setúbal setúbal portugal,26
153100,lunteren gelderland netherlands,25
153115,eden valley minnesota usa,30
153158,takoma park maryland usa,35
153174,saint paul minnesota usa,55
153188,san francisco california usa,34
153211,toronto ontario canada,28
153215,arlington heights illinois usa,28
153217,beaverton ,34
153233,yardley pennsylvania usa,34
153235,mt vernon maine usa,34
153249,elmwood park new jersey usa,26
153252,davenport iowa usa,34
153257,kelowna british columbia canada,34
153275,garden bay british columbia canada,34
153283,kitchener ontario canada,34
153285,calgary alberta canada,46
153286,rockford illinois usa,34
153305,wahoo nebraska usa,34
153322,york ,33
153336,clive iowa usa,60
153342,barrie ontario canada,43
153348,batemans bay new south wales australia,64
153361,jacksonville arkansas usa,44
153367,morris plains new jersey usa,45
153400,new york city ,37
153414,houston texas usa,56
153424,yellowknife  canada,18
153442,hannover niedersachsen germany,32
153461,upland california usa,34
153473,palatine illinois usa,34
153502,bristol rhode island usa,34
153504,columbia south carolina usa,38
153513,little rock arkansas usa,31
153525,londesborough ontario canada,34
153563,muncie indiana usa,34
153570,wien wien austria,25
153577,grand rapids michigan usa,34
153582,norco california usa,34
153620,lakeside arizona usa,34
153621,zaragoza aragón spain,29
153652,london england united kingdom,28
153662,ft stewart georgia usa,44
153676,hackettstown new jersey usa,43
153682,boulder colorado usa,33
153718,round lake illinois usa,27
153719,clarendon texas usa,49
153723,fresno california,31
153752,victoria british columbia canada,32
153757,calgary alberta canada,34
153761,gaithersburg maryland usa,31
153777,rome lazio italy,42
153787,glendale missouri usa,34
153797,tulsa oklahoma usa,31
153806,atlanta georgia usa,34
153810,ridgewood new jersey usa,19
153865,richmond virginia usa,34
153869,bonn nordrheinwestfalen germany,22
153892,bathurst new south wales australia,29
153901,cologne nordrheinwestfalen germany,29
153920,san diego california usa,41
153927,brewton alabama usa,26
153946,biddeford maine usa,57
153947,minneapolis minnesota usa,56
153949,lafayette indiana usa,34
153950,doverfoxcroft maine usa,34
153967,portland maine usa,34
153978,new albany mississippi usa,24
154003,toronto ontario canada,30
154014,komen kras slovenia,20
154017,rockford illinois usa,24
154021,figueira da foz coimbra portugal,34
154026,new york new york usa,34
154037,copenhagen na denmark,33
154064,ann arbor michigan usa,33
154067,st louis missouri usa,34
154070,wellman iowa usa,38
154075,hudson new hampshire usa,31
154078,brigham city utah,34
154126,merritt island florida usa,48
154137,lemoore california usa,34
154152,okc oklahoma usa,34
154176,copenhagen na denmark,31
154182,new waverly texas usa,36
154186,berlin berlin germany,39
154244,scottsdale arizona usa,28
154267,heilbronn  germany,34
154283,troy ohio usa,34
154293,brossard quebec canada,26
154330,round rock ,38
154345,white plains new york usa,34
154346,cotati ,24
154354,eatontown new jersey usa,31
154375,ibiza baleares spain,32
154409,renton washington usa,34
154412,mendrisio ticino switzerland,55
154439,cypress texas usa,25
154441,montreal quebec canada,40
154443,kingsland georgia usa,31
154460,cascais cascais portugal,52
154465,albany california usa,32
154469,troisrivières ouest quebec canada,34
154486,malibu california usa,34
154487,malibu california usa,34
154528,rye brook new york usa,34
154529,fishers indiana usa,37
154543,san francisco california usa,29
154545,charleston west virginia usa,24
154553,duluth minnesota usa,23
154568,clinton iowa usa,45
154582,scottsboro alabama usa,26
154583,sandy utah usa,34
154598,vancouver washington usa,34
154610,vancouver british columbia canada,68
154611,anchorage alaska usa,16
154627,bellaire michigan usa,34
154636,porto porto portugal,36
154646,woodridge new jersey usa,43
154663,chicago illinois usa,35
154675,alhambra california usa,29
154679,belo horizonte minas gerais brazil,16
154690,edinburgh scotland united kingdom,27
154698,canberra australian capital territory australia,34
154726,rochester new york usa,34
154730,encinitas california usa,42
154738,riverside california usa,34
154763,wichita kansas usa,39
154773,indianapolis indiana usa,30
154781,boydton virginia usa,62
154791,new haven connecticut usa,34
154796,davie florida usa,34
154810,indiana  florida usa,59
154811,mooresville indiana usa,34
154824,washington dc dc usa,32
154841,des moines iowa usa,34
154844,sharon hill pennsylvania usa,32
154853,ellisville illinois usa,39
154859,carnation washington usa,54
154877,austin texas usa,36
154897,schaumburg illinois usa,40
154913,portland ,31
154915,spanish fork utah usa,34
154935,asheville north carolina usa,31
154944,colony kansas usa,33
154961,st louis missouri usa,57
154975,dallas texas usa,29
154992,maryland heights missouri usa,40
155000,fogelsville pennsylvania usa,53
155007,milwaukee wisconsin usa,34
155011,portland ,34
155014,las cruces new mexico usa,34
155027,tucson arizona usa,39
155035,bruckmur steiermark austria,40
155047,wilwisheim alsace france,41
155064,tacoma washington usa,34
155071,anderson indiana usa,34
155075,cleveland hts ohio usa,34
155122,harrogate yorkshire united kingdom,27
155127,orlando florida usa,34
155141,knoxville tennessee usa,31
155146,kenosha wisconsin usa,21
155147,seattle washington usa,60
155149,taufkirchen bayern germany,42
155154,halifax nova scotia canada,24
155173,aurora colorado usa,34
155183,tucson arizona usa,28
155197,huntington beach california usa,34
155204,san antonio texas usa,34
155219,stamford connecticut usa,29
155263,portland oregon usa,37
155267,stittsville ontario canada,34
155286,charlottesville virginia usa,34
155287,cheltenham gloucestershire united kingdom,51
155291,pasadena california usa,34
155296,wapakoneta ,23
155306,queensbury new york usa,34
155310,mason ohio usa,39
155331,greenville north carolina usa,27
155332,portland oregon usa,34
155343,kuala lumpur na malaysia,26
155365,boston massachusetts usa,34
155376,naperville illinois usa,20
155384,boone north carolina usa,34
155450,macon georgia usa,34
155451,gainesville florida usa,34
155454,cavriglia toscana italy,33
155463,st albans west virginia usa,38
155491,atlanta georgia usa,25
155495,hood river oregon usa,26
155501,chicago illinois usa,34
155519,winston salem north carolina usa,35
155522,pleasanton california usa,24
155524,melbourne victoria australia,31
155564,reno nevada usa,32
155580,fairport new york usa,61
155603,dauphin ,34
155607,günzburg bayern germany,34
155613,halle sachsenanhalt germany,19
155616,boston massachusetts usa,34
155618,glendora california usa,38
155650,lewisville texas usa,34
155680,lisbon  portugal,22
155681,ottenstein niedersachsen germany,33
155701,cardiff wales united kingdom,24
155733,reserve ,34
155743,san simeon california usa,34
155771,salem oregon usa,32
155778,orlando ,34
155806,dallas pennsylvania usa,34
155807,santa barbara california usa,54
155808,victoria british columbia canada,34
155810,toronto ontario canada,34
155820,seattle ,33
155824,n attleboro massachusetts usa,45
155836,den haag zuid holland netherlands,34
155848,toronto ontario canada,46
155872,london ontario canada,69
155878,scotland ontario canada,34
155880,new york new york usa,25
155907,rockville maryland usa,34
155913,regensburg bayern germany,34
155916,perth western australia australia,27
155920,west lafayette indiana usa,19
155923,tehran na iran,20
155924,phila pennsylvania usa,34
155937,murfreesboro tennessee usa,37
155940,humacao puerto rico usa,36
155952,augusta georgia usa,53
155958,konstanz badenwuerttemberg germany,34
155969,perth western australia australia,34
155970,dowagiac michigan usa,34
155989,punta gorda florida usa,39
156021,vallejo california usa,34
156022,hannover niedersachsen germany,31
156096,bath ohio usa,34
156097,st louis missouri usa,34
156118,ottumwa iowa usa,34
156127,kissimmee florida usa,27
156128,bettendorf iowa usa,45
156130,toronto ontario canada,34
156140,middletown rhode island usa,52
156150,howell new jersey usa,36
156161,newton centre massachusetts usa,34
156163,los angeles california usa,54
156212,nanaimo british columbia canada,34
156214,new bern north carolina usa,59
156219,miami florida usa,34
156243,livorno toscana italy,40
156264,seoul na south korea,38
156269,chicago illinois usa,53
156277,london na united kingdom,34
156279,barcelona ,20
156300,pinon hills california usa,49
156304,clermont florida usa,50
156319,seattle washington usa,34
156342,bay area california usa,31
156343,minnetonka minnesota usa,34
156391,a coruña a coruña spain,38
156424,bayreuth bayern germany,22
156438,columbia south carolina usa,43
156448,belleair florida usa,56
156462,columbia pennsylvania usa,65
156467,waltham massachusetts usa,38
156468,portage michigan usa,34
156483,charleston west virginia usa,57
156484,kuna idaho usa,34
156494,tuscaloosa alabama usa,34
156495,portland oregon usa,29
156499,denver colorado usa,27
156502,zaragoza aragón spain,33
156505,austin texas usa,39
156510,surrey british columbia canada,50
156515,long beach california usa,67
156520,chicago illinois usa,27
156527,omaha nebraska usa,34
156534,whitehaven england united kingdom,26
156536,brattleboro vermont usa,34
156551,philadelphia pennsylvania usa,34
156566,laurel maryland usa,34
156584,hobart tasmania australia,55
156605,vancouver british columbia canada,34
156609,salzburg salzburg austria,51
156630,san rafael california usa,34
156634,sant cugat del vallés barcelona,19
156642,richfield minnesota usa,37
156644,fountain valley california usa,34
156651,halifax massachusetts usa,47
156659,dartmouth nova scotia canada,34
156670,lisboa lisboa portugal,39
156673,augsburg ,38
156691,lawrence kansas usa,34
156698,durham north carolina usa,42
156706,bellevue nebraska usa,19
156708,louisville kentucky usa,34
156726,clearwater florida usa,34
156736,north dighton massachusetts usa,33
156765,palma del río córdoba spain,24
156767,lynnwood ,34
156808,bath new york usa,54
156816,cumberland maryland usa,45
156826,rio de janeiro rio de janeiro brazil,30
156837,buxton england united kingdom,39
156848,boyne city michigan usa,34
156868,whitehaven england united kingdom,31
156971,pierrefonds picardie france,34
156972,lyon rhônealpes france,26
156980,rochester new york usa,50
156983,waukesha wisconsin usa,40
157018,montreal quebec canada,55
157048,whittier california usa,46
157065,bockenheim rheinlandpfalz germany,19
157078,theodore alabama usa,34
157079,chicago illinois usa,25
157082,paris ile de france france,25
157083,marmora new jersey usa,55
157101,casper wyoming usa,31
157102,yukon oklahoma usa,34
157103,doylestown pennsylvania usa,34
157108,pforzheim badenwürttemberg germany,34
157118,bilbao bizkaia spain,34
157121,new orleans louisiana usa,34
157127,vine grove kentucky usa,26
157160,tallahassee florida usa,34
157163,slatington pennsylvania usa,37
157176,new egypt ,39
157187,moraga california usa,34
157192,moose jaw saskatchewan canada,57
157247,deventer overijssel netherlands,48
157252,newburgh new york usa,43
157273,dripping springs texas usa,37
157290,mountain home idaho usa,33
157353,munich bavaria,34
157380,longview texas usa,34
157383,princeton wisconsin usa,34
157433,philadelphia pennsylvania usa,34
157439,fanrborough na spain,36
157460,winnipeg ,34
157467,remsen new york usa,34
157468,collado villalba madrid spain,17
157473,lincoln university pennsylvania usa,34
157475,greenwood nova scotia canada,34
157488,oslo oslo norway,45
157504,plovdiv na bulgaria,21
157508,pforzheim badenwürttemberg germany,34
157536,carlton oregon usa,34
157543,seattle washington usa,34
157551,lafayette california usa,34
157555,canandaigua new york usa,34
157558,modesto california usa,49
157577,los gatos ca usa,41
157594,vancouver british columbia canada,34
157602,philadelphia pennsylvania usa,34
157607,seville andalusia spain,23
157625,meadow vista california usa,34
157655,sydney new south wales australia,45
157660,springfield missouri usa,34
157667,madrid madrid spain,36
157668,tübingen badenwuerttemberg germany,30
157669,hamburg hamburg germany,34
157684,portland oregon usa,34
157686,melbourne victoria australia,21
157690,edinburgh scotland united kingdom,24
157698,ryde isle of wight united kingdom,28
157731,wuerzburg bayern germany,32
157767,bonn nordrheinwestfalen germany,34
157787,utrecht utrecht netherlands,23
157789,münster nordrheinwestfalen germany,23
157799,heemstede noord holland netherlands,42
157811,kissimmee florida usa,34
157818,paderborn nordrheinwestfalen germany,26
157821,fresno california usa,46
157862,glendale missouri usa,34
157864,redmond washington usa,60
157869,philadelphia ,34
157886,e palatka florida usa,34
157898,westborough massachusetts usa,34
157904,reno nevada usa,34
157916,accrington lancashire united kingdom,34
157935,toronto ontario canada,34
157945,seattle ,34
157946,bad schwalbach hessen germany,36
157959,palm beach gardens florida usa,34
157966,brisbane queensland australia,34
157969,denver colorado usa,30
